color,descripcion,imagenes,marca,modelo,precio,tallas,url_calzado,url_raiz
Converse Blue,A super-cute set for your little dino lover.,"https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw98ce758e/images/c_08/10026616-A01_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwa6f96363/images/b_08/10026616-A01_B_08X1.jpg?sw=406",Converse,Dinos Hoodie & Joggers Set,$48.00,"2T,3T,4T",https://www.converse.com/shop/p/dinos-hoodie-joggers-set-toddler-set/10026616-A01.html?dwvar_10026616-A01_color=converse%20blue&styleNo=10026616-A01&cgid=shoes,https://www.converse.com/shop/shoes
Night Flamingo/Pink Sage,Indulge in Chuck 70s inspired by repurposing luxury gift ribbons as shoelaces.,"https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw35d34d12/images/c_08/A07977C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw2fd2e45f/images/e_08/A07977C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw7c8fad51/images/d_08/A07977C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw7374c9a6/images/g_08/A07977C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwdb99d2c5/images/b_08/A07977C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw11818517/images/f_08/A07977C_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw9d2a609f/images/l_08/A07977C_L_08X1.jpg?sw=406",Converse,Chuck 70 Ribbon Laces,$90.00,"Men's 3 / Women's 5,Men's 3.5 / Women's 5.5,Men's 4 / Women's 6,Men's 4.5 / Women's 6.5,Men's 5 / Women's 7,Men's 5.5 / Women's 7.5,Men's 6 / Women's 8,Men's 6.5 / Women's 8.5,Men's 7 / Women's 9,Men's 7.5 / Women's 9.5,Men's 8 / Women's 10,Men's 8.5 / Women's 10.5,Men's 9 / Women's 11",https://www.converse.com/shop/p/chuck-70-ribbon-laces-unisex-high-top-shoe/A07977MP.html?dwvar_A07977MP_color=night%20flamingo%2Fpink%20sage&styleNo=A07977C&cgid=shoes,https://www.converse.com/shop/shoes
Obsidian/Egret/Obsidian,"Meet the concrete with this workwear-inspired All Star Pro, rubber-backed for optimal durability.","https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwc1419a17/images/c_08/A06804C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw304a42c4/images/e_08/A06804C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw290120e8/images/d_08/A06804C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwe22b92ed/images/g_08/A06804C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw990f13d6/images/b_08/A06804C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw4ad6ff16/images/f_08/A06804C_F_08X1.jpg?sw=406",Converse,Chuck Taylor All Star Pro,$75.00,"Men's 3 / Women's 5,Men's 3.5 / Women's 5.5,Men's 4 / Women's 6,Men's 4.5 / Women's 6.5,Men's 5 / Women's 7,Men's 5.5 / Women's 7.5,Men's 6 / Women's 8,Men's 6.5 / Women's 8.5,Men's 7 / Women's 9,Men's 7.5 / Women's 9.5,Men's 8 / Women's 10,Men's 8.5 / Women's 10.5,Men's 9 / Women's 11,Men's 9.5 / Women's 11.5,Men's 10 / Women's 12,Men's 10.5 / Women's 12.5,Men's 11 / Women's 13,Men's 11.5 / Women's 13.5,Men's 12 / Women's 14,Men's 13 / Women's 15",https://www.converse.com/shop/p/chuck-taylor-all-star-pro-skate-shoe/A06804MP.html?dwvar_A06804MP_color=obsidian%2Fegret%2Fobsidian&styleNo=A06804C&cgid=shoes,https://www.converse.com/shop/shoes
Vintage Green/Vintage White,¡Mi Gente! refreshes classic Chucks.,"https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwe0fa4d8c/images/c_08/A07147C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw93e7e554/images/e_08/A07147C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwe8443e25/images/d_08/A07147C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw64ff415d/images/g_08/A07147C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw2a100394/images/b_08/A07147C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw314e2f14/images/f_08/A07147C_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwbb175ac7/images/h_08/A07147C_H_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw751f3577/images/i_08/A07147C_I_08X1.jpg?sw=406",Converse,Chuck Taylor All Star ¡Mi Gente!,$75.00,"Men's 3 / Women's 5,Men's 3.5 / Women's 5.5,Men's 4 / Women's 6,Men's 4.5 / Women's 6.5,Men's 5 / Women's 7,Men's 5.5 / Women's 7.5,Men's 6 / Women's 8,Men's 6.5 / Women's 8.5,Men's 7 / Women's 9,Men's 7.5 / Women's 9.5,Men's 8 / Women's 10,Men's 8.5 / Women's 10.5,Men's 9 / Women's 11,Men's 10.5 / Women's 12.5,Men's 11.5 / Women's 13.5,Men's 12 / Women's 14,Men's 13 / Women's 15",https://www.converse.com/shop/p/chuck-taylor-all-star-mi-gente-unisex-high-top-shoe/A07147C.html?dwvar_A07147C_color=vintage%20green%2Fvintage%20white&styleNo=A07147C&cgid=shoes,https://www.converse.com/shop/shoes
Optical White,"The most iconic, ever.","https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwe464f10b/images/j_08/M7650_J_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwfbd1102a/images/c_08/M7650_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw313679bf/images/e_08/M7650_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwd3fcf655/images/d_08/M7650_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw717da01b/images/g_08/M7650_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw211760a7/images/b_08/M7650_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw129bdef9/images/f_08/M7650_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwbb25e9f0/images/h_08/M7650_H_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwc4d9f011/images/i_08/M7650_I_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw1355c50a/images/k_08/M7650_K_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw1e5c2d79/images/l_08/M7650_L_08X1.jpg?sw=406",Converse,Chuck Taylor All Star,$65.00,"Men's 3 / Women's 5,Men's 3.5 / Women's 5.5,Men's 4 / Women's 6,Men's 4.5 / Women's 6.5,Men's 5 / Women's 7,Men's 5.5 / Women's 7.5,Men's 6 / Women's 8,Men's 6.5 / Women's 8.5,Men's 7 / Women's 9,Men's 7.5 / Women's 9.5,Men's 8 / Women's 10,Men's 8.5 / Women's 10.5,Men's 9 / Women's 11,Men's 9.5 / Women's 11.5,Men's 10 / Women's 12,Men's 10.5 / Women's 12.5,Men's 11 / Women's 13,Men's 11.5 / Women's 13.5,Men's 12 / Women's 14,Men's 13 / Women's 15,Men's 14 / Women's 16,Men's 15 / Women's 17,Men's 16 / Women's 18",https://www.converse.com/shop/p/chuck-taylor-all-star-unisex-high-top-shoe/M7650.html?dwvar_M7650_color=optical%20white&styleNo=M7650&cgid=shoes,https://www.converse.com/shop/shoes
Pink,"The most iconic, ever.","https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw4f256753/images/j_08/M9006_J_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwb08defe5/images/c_08/M9006_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw7d3cb3e5/images/e_08/M9006_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw8e4e9cd6/images/d_08/M9006_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwaaabaf09/images/g_08/M9006_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw095a49fe/images/b_08/M9006_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw7cd60d08/images/f_08/M9006_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw314e5991/images/h_08/M9006_H_08X1.jpg?sw=406",Converse,Chuck Taylor All Star,$65.00,"Men's 3 / Women's 5,Men's 3.5 / Women's 5.5,Men's 4 / Women's 6,Men's 4.5 / Women's 6.5,Men's 5 / Women's 7,Men's 5.5 / Women's 7.5,Men's 6 / Women's 8,Men's 6.5 / Women's 8.5,Men's 7 / Women's 9,Men's 7.5 / Women's 9.5,Men's 8 / Women's 10,Men's 8.5 / Women's 10.5,Men's 9 / Women's 11,Men's 9.5 / Women's 11.5,Men's 10 / Women's 12,Men's 10.5 / Women's 12.5,Men's 11 / Women's 13,Men's 11.5 / Women's 13.5,Men's 12 / Women's 14,Men's 13 / Women's 15",https://www.converse.com/shop/p/chuck-taylor-all-star-unisex-high-top-shoe/M9006.html?dwvar_M9006_color=pink&styleNo=M9006&cgid=shoes,https://www.converse.com/shop/shoes
Egret,Elevate your little adventurer's look with scenic mountain graphics.,"https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwe5f00ffc/images/c_08/10026609-A01_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw20fa9fae/images/e_08/10026609-A01_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw74ef7ba0/images/d_08/10026609-A01_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw6e63f9ee/images/g_08/10026609-A01_G_08X1.jpg?sw=406",Converse,Mountain Box Long Sleeve T-Shirt,$26.00,"S,M,L,XL",https://www.converse.com/shop/p/mountain-box-long-sleeve-t-shirt-boys-t-shirt/10026609-A01.html?dwvar_10026609-A01_color=egret&styleNo=10026609-A01&cgid=shoes,https://www.converse.com/shop/shoes
Eternal Earth Brown/Egret/Pink Sage,"Give your crafted side a boost in these embroidered, platform Chucks.","https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwc4d8fa4c/images/c_08/A08174C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwb333285d/images/h_08/A08174C_H_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw0eb835d5/images/e_08/A08174C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw7db2324b/images/d_08/A08174C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwfcc7df04/images/g_08/A08174C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw1c6ebab5/images/b_08/A08174C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw770042d1/images/f_08/A08174C_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw73878493/images/i_08/A08174C_I_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwf78c2dd0/images/j_08/A08174C_J_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw742200f2/images/k_08/A08174C_K_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw373cb45b/images/l_08/A08174C_L_08X1.jpg?sw=406",Converse,Chuck Taylor All Star Lift Platform Crafted Evolution,$80.00,"Women's 5,Women's 5.5,Women's 6,Women's 6.5,Women's 7,Women's 7.5,Women's 8,Women's 8.5,Women's 9,Women's 9.5,Women's 10,Women's 10.5,Women's 11",https://www.converse.com/shop/p/chuck-taylor-all-star-lift-platform-crafted-evolution-womens-high-top-shoe/A08174MP.html?dwvar_A08174MP_color=eternal%20earth%20brown%2Fegret%2Fpink%20sage&styleNo=A08174C&cgid=shoes,https://www.converse.com/shop/shoes
Chestnut Brown/Natural Ivory,CONS team rider Louie Lopez's signature model gets ready for fall in rubber-backed suede and easy-to-wear colors.,"https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwe53add39/images/c_08/A04611C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw41e7cac3/images/e_08/A04611C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw79eafac2/images/d_08/A04611C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw716d87df/images/g_08/A04611C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw043c78c9/images/b_08/A04611C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw031a51f5/images/f_08/A04611C_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwc8540857/images/h_08/A04611C_H_08X1.jpg?sw=406",Converse,CONS Louie Lopez Pro Suede,$75.00,"Men's 3 / Women's 4.5,Men's 3.5 / Women's 5,Men's 4 / Women's 5.5,Men's 4.5 / Women's 6,Men's 5 / Women's 6.5,Men's 5.5 / Women's 7,Men's 6 / Women's 7.5,Men's 6.5 / Women's 8,Men's 7 / Women's 8.5,Men's 7.5 / Women's 9,Men's 8 / Women's 9.5,Men's 8.5 / Women's 10,Men's 11.5 / Women's 13,Men's 13 / Women's 14.5",https://www.converse.com/shop/p/cons-louie-lopez-pro-suede-skate-shoe/A04611C.html?dwvar_A04611C_color=chestnut%20brown%2Fnatural%20ivory&styleNo=A04611C&cgid=shoes,https://www.converse.com/shop/shoes
Chestnut Brown/Natural Ivory,CONS team rider Louie Lopez's signature model gets ready for fall in rubber-backed suede and easy-to-wear colors.,"https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwe53add39/images/c_08/A04611C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw41e7cac3/images/e_08/A04611C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw79eafac2/images/d_08/A04611C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw716d87df/images/g_08/A04611C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw043c78c9/images/b_08/A04611C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw031a51f5/images/f_08/A04611C_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwc8540857/images/h_08/A04611C_H_08X1.jpg?sw=406",Converse,CONS Louie Lopez Pro Suede,$75.00,"Men's 3 / Women's 4.5,Men's 3.5 / Women's 5,Men's 4 / Women's 5.5,Men's 4.5 / Women's 6,Men's 5 / Women's 6.5,Men's 5.5 / Women's 7,Men's 6 / Women's 7.5,Men's 6.5 / Women's 8,Men's 7 / Women's 8.5,Men's 7.5 / Women's 9,Men's 8 / Women's 9.5,Men's 8.5 / Women's 10,Men's 11.5 / Women's 13,Men's 13 / Women's 14.5",https://www.converse.com/shop/p/cons-louie-lopez-pro-suede-skate-shoe/A04611MP.html?dwvar_A04611MP_color=chestnut%20brown%2Fnatural%20ivory&styleNo=A04611C&cgid=shoes,https://www.converse.com/shop/shoes
Egret/Navy/Red,"Only from CONS, a cupsole skate shoe as visionary as its namesake—Alexis Sablone. In nubuck leather and suede for the season.","https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw7682330d/images/c_08/A08206C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwaa620d27/images/h_08/A08206C_H_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw8f9b8ac2/images/e_08/A08206C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwc6581103/images/d_08/A08206C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwfddf6916/images/g_08/A08206C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw81888e23/images/b_08/A08206C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw93735431/images/f_08/A08206C_F_08X1.jpg?sw=406",Converse,CONS AS-1 Pro,$85.00,"Men's 3 / Women's 4.5,Men's 3.5 / Women's 5,Men's 4 / Women's 5.5,Men's 4.5 / Women's 6,Men's 5 / Women's 6.5,Men's 5.5 / Women's 7,Men's 6 / Women's 7.5,Men's 6.5 / Women's 8,Men's 7 / Women's 8.5,Men's 7.5 / Women's 9,Men's 8 / Women's 9.5,Men's 8.5 / Women's 10,Men's 9 / Women's 10.5,Men's 9.5 / Women's 11,Men's 10 / Women's 11.5,Men's 10.5 / Women's 12,Men's 11 / Women's 12.5,Men's 11.5 / Women's 13,Men's 12 / Women's 13.5,Men's 13 / Women's 14.5",https://www.converse.com/shop/p/cons-as-1-pro-skate-shoe/A08206MP.html?dwvar_A08206MP_color=egret%2Fnavy%2Fred&styleNo=A08206C&cgid=shoes,https://www.converse.com/shop/shoes
Beach Stone/Vintage White,"Aww, premium Chucks that love cats (almost) as much as you do.","https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw797733a0/images/c_08/A08160C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw730e78bd/images/e_08/A08160C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw361d7368/images/d_08/A08160C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw04db886e/images/g_08/A08160C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwce4dd722/images/b_08/A08160C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw05602c7e/images/f_08/A08160C_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwe110ef8e/images/h_08/A08160C_H_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwbf15d719/images/i_08/A08160C_I_08X1.jpg?sw=406",Converse,Chuck 70 Cat Inspired,$100.00,"Men's 3 / Women's 5,Men's 3.5 / Women's 5.5,Men's 4 / Women's 6,Men's 4.5 / Women's 6.5,Men's 5 / Women's 7,Men's 5.5 / Women's 7.5,Men's 6 / Women's 8,Men's 6.5 / Women's 8.5,Men's 7 / Women's 9,Men's 7.5 / Women's 9.5,Men's 8 / Women's 10,Men's 8.5 / Women's 10.5,Men's 9 / Women's 11",https://www.converse.com/shop/p/chuck-70-cat-inspired-unisex-high-top-shoe/A08160MP.html?dwvar_A08160MP_color=beach%20stone%2Fvintage%20white&styleNo=A08160C&cgid=shoes,https://www.converse.com/shop/shoes
Black/Black/White,A performance skate shoe designed by CONS rider Louie Lopez.,"https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw262911f5/images/c_08/163261C_C_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw111938a4/images/h_08/163261C_H_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwb91939c6/images/e_08/163261C_E_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw8a613d3c/images/d_08/163261C_D_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwd126f26f/images/g_08/163261C_G_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw05b3b903/images/b_08/163261C_B_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw9710615a/images/f_08/163261C_F_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw79a4d74e/images/j_08/163261C_J_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dw80dd8a3e/images/k_08/163261C_K_08X1.jpg?sw=406,https://www.converse.com/dw/image/v2/BCZC_PRD/on/demandware.static/-/Sites-cnv-master-catalog/default/dwa7821afa/images/l_08/163261C_L_08X1.jpg?sw=406",Converse,CONS Louie Lopez Pro,$75.00,"Men's 3 / Women's 4.5,Men's 3.5 / Women's 5,Men's 4 / Women's 5.5,Men's 4.5 / Women's 6,Men's 5 / Women's 6.5,Men's 5.5 / Women's 7,Men's 6 / Women's 7.5,Men's 6.5 / Women's 8,Men's 7 / Women's 8.5,Men's 7.5 / Women's 9,Men's 8 / Women's 9.5,Men's 8.5 / Women's 10,Men's 9 / Women's 10.5,Men's 9.5 / Women's 11,Men's 10 / Women's 11.5,Men's 10.5 / Women's 12,Men's 11 / Women's 12.5,Men's 11.5 / Women's 13,Men's 12 / Women's 13.5,Men's 13 / Women's 14.5",https://www.converse.com/shop/p/cons-louie-lopez-pro-skate-shoe/163261MP.html?dwvar_163261MP_color=black%2Fblack%2Fwhite&styleNo=163261C&cgid=shoes,https://www.converse.com/shop/shoes
